# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 0.00050851
2000 0.000193585
3000 -0.000151473
4000 0.000319629
5000 0.000247151
6000 0.000158248
7000 9.56427e-05
8000 0.00023994
9000 5.26425e-05
10000 0.00026209
11000 0.000133826
12000 0.000208858
13000 0.000247164
14000 -3.81863e-05
15000 0.000188693
16000 0.000167937
17000 0.000200678
18000 0.000207126
19000 0.000137979
20000 0.000173304
21000 0.00021432
22000 0.000176016
23000 0.000118183
24000 -1.47786e-05
25000 0.000197922
26000 0.000164685
27000 0.000147844
28000 0.00019226
29000 0.000157616
30000 0.000157041
31000 0.00013845
32000 3.50899e-05
33000 0.000138703
34000 -1.56037e-05
35000 0.000198059
36000 0.0001929
37000 8.19265e-05
38000 0.000230214
39000 0.000272365
40000 5.06607e-05
41000 0.000148847
42000 0.000147133
43000 0.000172476
44000 0.00015196
45000 0.000203392
46000 0.000137862
47000 0.00028941
48000 0.000105212
49000 3.89026e-05
50000 0.000151347
51000 -2.87852e-05
52000 0.000250665
53000 6.9303e-05
54000 9.78853e-05
55000 0.000319983
56000 0.000222329
57000 0.000208856
58000 0.000453562
59000 0.000260691
60000 0.000240657
61000 0.0002555
62000 0.000255296
63000 0.000185902
64000 4.61495e-05
65000 0.000200072
66000 0.000181186
67000 0.000128038
68000 0.000163239
69000 6.08906e-05
70000 0.000248207
71000 0.000141648
72000 -2.15781e-05
73000 0.000149212
74000 9.63745e-05
75000 5.92198e-05
76000 0.000221361
77000 0.000194685
78000 0.000184453
79000 -7.28566e-06
80000 0.000107555
81000 3.82898e-05
82000 7.06063e-06
83000 8.80742e-05
84000 0.00022851
85000 7.76577e-06
86000 0.000306333
87000 0.000411648
88000 0.000419871
89000 0.000158887
90000 0.000176285
91000 0.000300374
92000 0.000122921
93000 0.000121559
94000 0.000377897
95000 0.000135546
96000 0.000156052
97000 0.0001354
98000 0.000260382
99000 0.000465364
100000 -8.48555e-05
101000 0.000112014
102000 9.43052e-05
103000 1.70927e-05
104000 9.61567e-05
105000 9.39117e-05
106000 0.000137518
107000 0.000154334
108000 0.000186795
109000 3.68231e-05
110000 0.000257579
111000 2.51946e-05
112000 0.00016962
113000 0.000124862
114000 0.000252944
115000 0.000242294
116000 0.000385484
117000 0.000236149
118000 -1.8915e-05
119000 0.000300377
120000 -3.53112e-05
121000 1.27042e-05
122000 0.000216333
123000 0.000180508
124000 0.000271325
125000 0.000242744
126000 0.000325365
127000 7.19805e-05
128000 0.000335746
129000 -2.52567e-05
130000 0.000130165
131000 0.000278889
132000 -4.9042e-05
133000 0.000273708
134000 -3.7802e-05
135000 0.000142644
136000 0.000148473
137000 0.000120222
138000 8.80046e-05
139000 0.000131343
140000 8.96414e-06
141000 0.000167224
142000 -0.000158336
143000 0.000297914
144000 -2.02657e-05
145000 8.91325e-05
146000 -7.83301e-05
147000 0.000189942
148000 -9.04043e-05
149000 0.000178056
150000 -0.000193533
151000 0.000207323
152000 2.71798e-05
153000 2.89603e-05
154000 -2.80957e-05
155000 9.55039e-05
156000 3.31617e-05
157000 1.90113e-05
158000 7.41852e-05
159000 6.53853e-05
160000 -3.74101e-05
161000 0.000158595
162000 0.000107052
163000 -6.77044e-05
164000 0.000146879
165000 0.000196585
166000 8.89281e-05
167000 0.000156648
168000 9.04743e-05
169000 0.000308824
170000 9.64234e-05
171000 -5.66876e-05
172000 0.000305517
173000 6.75086e-05
174000 0.000134684
175000 -0.000167485
176000 0.000168015
177000 0.000205254
178000 -3.44651e-06
179000 -4.26117e-05
180000 0.00019009
181000 0.000149007
182000 -1.18628e-05
183000 -2.86299e-05
184000 0.000193645
185000 0.000130041
186000 8.35422e-05
187000 0.000303695
188000 3.00063e-05
189000 0.000123368
190000 0.000179415
191000 5.55581e-05
192000 6.08051e-05
193000 0.000111344
194000 0.000189934
195000 0.000100604
196000 -5.09661e-05
197000 4.16491e-05
198000 0.000309788
199000 5.15298e-06
200000 0.000199235
